sensorId,regionId,visitorId,deviceId,deviceType,populationType,globalId,firstTimeSeen,lastTimeSeen,rssi,nEvents,manufacturer,manufacturerRouter,manufacturerGlobal,excluded,ssid,frameControlHex,length
SENSOR-1234,2,visitor-common-000742,02:00:00:0F:45:25,TABLET,3,500742,1787278290000,1787278290000,-39,24,Apple,False,True,False,KT_GiGA,0x42E6,806
SENSOR-1234,9,visitor-common-000229,02:00:00:0F:43:24,ROUTER,2,500229,1787278290000,1787278290000,-73,20,Intel,True,True,False,KT_GiGA,0x40E5,293
SENSOR-1234,3,visitor-file6-002483,02:00:00:1E:C8:CA,LAPTOP,4,617483,1787278290000,1787278290000,-50,23,Xiaomi,False,True,False,SK_WiFi,0x4F8F,1173
SENSOR-1234,16,visitor-common-000596,02:00:00:0F:44:93,MOBILE,1,500596,1787278290000,1787278290000,-78,26,LG,False,True,False,OfficeNet,0x4254,660
SENSOR-1234,19,visitor-common-001099,02:00:00:0F:46:8A,ROUTER,4,501099,1787278290000,1787278290000,-31,21,Intel,True,True,False,HomeWiFi,0x444B,1163
SENSOR-1234,12,visitor-file6-002072,02:00:00:1E:C7:2F,TABLET,1,617072,1787278290000,1787278290000,-61,2,Apple,False,True,False,,0x4DF4,762
SENSOR-1234,19,visitor-file6-001159,02:00:00:1E:C3:9E,ROUTER,4,616159,1787278290000,1787278290000,-63,19,Intel,True,True,False,KT_GiGA,0x4A63,1286
SENSOR-1234,18,visitor-file6-001638,02:00:00:1E:C5:7D,LAPTOP,3,616638,1787278290000,1787278290000,-58,19,TP-Link,False,True,False,U+Net,0x4C42,328
SENSOR-1234,16,visitor-file6-001076,02:00:00:1E:C3:4B,MOBILE,1,616076,1787278290000,1787278290000,-47,27,LG,False,True,False,OfficeNet,0x4A10,1203
SENSOR-1234,10,visitor-file6-000510,02:00:00:1E:C1:15,IOT,3,615510,1787278290000,1787278290000,-85,1,Unknown,False,False,False,Cafe_Free_WiFi,0x47DA,637
SENSOR-1234,14,visitor-common-000554,02:00:00:0F:44:69,ROUTER,3,500554,1787278290000,1787278290000,-33,15,Google,True,True,False,SK_WiFi,0x422A,618
SENSOR-1234,14,visitor-file6-001354,02:00:00:1E:C4:61,ROUTER,3,616354,1787278290000,1787278290000,-75,5,Google,True,True,False,HomeWiFi,0x4B26,1481
SENSOR-1234,11,visitor-file6-000771,02:00:00:1E:C2:1A,MOBILE,4,615771,1787278290000,1787278290000,-47,22,Samsung,False,True,False,Cafe_Free_WiFi,0x48DF,898
SENSOR-1234,4,visitor-file6-001444,02:00:00:1E:C4:BB,ROUTER,1,616444,1787278290000,1787278290000,-48,4,Google,True,True,False,HomeWiFi,0x4B80,134
SENSOR-1234,19,visitor-file6-002079,02:00:00:1E:C7:36,ROUTER,4,617079,1787278290000,1787278290000,-73,9,Intel,True,True,False,U+Net,0x4DFB,769
SENSOR-1234,3,visitor-common-001303,02:00:00:0F:47:56,LAPTOP,4,501303,1787278290000,1787278290000,-49,15,Xiaomi,False,True,False,Guest,0x4517,1367
SENSOR-1234,8,visitor-file6-000148,02:00:00:1E:BF:AB,LAPTOP,1,615148,1787278290000,1787278290000,-31,28,TP-Link,False,True,False,HomeWiFi,0x4670,275
SENSOR-1234,11,visitor-file6-000211,02:00:00:1E:BF:EA,MOBILE,4,615211,1787278290000,1787278290000,-34,1,Samsung,False,True,False,HomeWiFi,0x46AF,338
SENSOR-1234,8,visitor-file6-002068,02:00:00:1E:C7:2B,LAPTOP,1,617068,1787278290000,1787278290000,-61,30,TP-Link,False,True,False,KT_GiGA,0x4DF0,758
SENSOR-1234,17,visitor-file6-002817,02:00:00:1E:CA:18,TABLET,2,617817,1787278290000,1787278290000,-77,29,Cisco,False,True,False,U+Net,0x50DD,70
SENSOR-1234,3,visitor-file6-000643,02:00:00:1E:C1:9A,LAPTOP,4,615643,1787278290000,1787278290000,-37,14,Xiaomi,False,True,False,HomeWiFi,0x485F,770
SENSOR-1234,12,visitor-file6-001392,02:00:00:1E:C4:87,TABLET,1,616392,1787278290000,1787278290000,-53,13,Apple,False,True,False,Cafe_Free_WiFi,0x4B4C,82
SENSOR-1234,4,visitor-file6-002664,02:00:00:1E:C9:7F,ROUTER,1,617664,1787278290000,1787278290000,-49,24,Google,True,True,False,U+Net,0x5044,1354
SENSOR-1234,13,visitor-file6-002633,02:00:00:1E:C9:60,LAPTOP,2,617633,1787278290000,1787278290000,-73,23,Xiaomi,False,True,False,OfficeNet,0x5025,1323
SENSOR-1234,20,visitor-file6-002260,02:00:00:1E:C7:EB,IOT,1,617260,1787278290000,1787278290000,-67,11,Unknown,False,False,False,Guest,0x4EB0,950
SENSOR-1234,15,visitor-file6-002395,02:00:00:1E:C8:72,IOT,4,617395,1787278290000,1787278290000,-81,26,Huawei,False,True,False,Guest,0x4F37,1085
SENSOR-1234,9,visitor-file6-001989,02:00:00:1E:C6:DC,ROUTER,2,616989,1787278290000,1787278290000,-45,10,Intel,True,True,False,U+Net,0x4DA1,679
SENSOR-1234,9,visitor-file6-002649,02:00:00:1E:C9:70,ROUTER,2,617649,1787278290000,1787278290000,-30,11,Intel,True,True,False,SensorNet,0x5035,1339
SENSOR-1234,19,visitor-file6-002499,02:00:00:1E:C8:DA,ROUTER,4,617499,1787278290000,1787278290000,-66,10,Intel,True,True,False,Cafe_Free_WiFi,0x4F9F,1189
SENSOR-1234,16,visitor-common-001316,02:00:00:0F:47:63,MOBILE,1,501316,1787278290000,1787278290000,-66,28,LG,False,True,False,OfficeNet,0x4524,1380
SENSOR-1234,20,visitor-file6-001740,02:00:00:1E:C5:E3,IOT,1,616740,1787278290000,1787278290000,-37,1,Unknown,False,False,False,SensorNet,0x4CA8,430
SENSOR-1234,10,visitor-file6-000550,02:00:00:1E:C1:3D,IOT,3,615550,1787278290000,1787278290000,-65,12,Unknown,False,False,False,Guest,0x4802,677
SENSOR-1234,19,visitor-common-000279,02:00:00:0F:43:56,ROUTER,4,500279,1787278290000,1787278290000,-66,11,Intel,True,True,False,SensorNet,0x4117,343
SENSOR-1234,14,visitor-file6-001474,02:00:00:1E:C4:D9,ROUTER,3,616474,1787278290000,1787278290000,-75,6,Google,True,True,False,KT_GiGA,0x4B9E,164
SENSOR-1234,5,visitor-common-000905,02:00:00:0F:45:C8,IOT,2,500905,1787278290000,1787278290000,-81,6,Huawei,False,True,False,SK_WiFi,0x4389,969
SENSOR-1234,1,visitor-file6-002481,02:00:00:1E:C8:C8,MOBILE,2,617481,1787278290000,1787278290000,-45,23,Samsung,False,True,False,Cafe_Free_WiFi,0x4F8D,1171
SENSOR-1234,3,visitor-common-001223,02:00:00:0F:47:06,LAPTOP,4,501223,1787278290000,1787278290000,-30,25,Xiaomi,False,True,False,,0x44C7,1287
SENSOR-1234,1,visitor-file6-000661,02:00:00:1E:C1:AC,MOBILE,2,615661,1787278290000,1787278290000,-53,2,Samsung,False,True,False,HomeWiFi,0x4871,788
SENSOR-1234,11,visitor-common-001411,02:00:00:0F:47:C2,MOBILE,4,501411,1787278290000,1787278290000,-39,1,Samsung,False,True,False,Guest,0x4583,1475
SENSOR-1234,6,visitor-file6-002446,02:00:00:1E:C8:A5,MOBILE,3,617446,1787278290000,1787278290000,-70,16,LG,False,True,False,KT_GiGA,0x4F6A,1136
SENSOR-1234,6,visitor-file6-000286,02:00:00:1E:C0:35,MOBILE,3,615286,1787278290000,1787278290000,-49,18,LG,False,True,False,KT_GiGA,0x46FA,413
SENSOR-1234,12,visitor-file6-001932,02:00:00:1E:C6:A3,TABLET,1,616932,1787278290000,1787278290000,-47,14,Apple,False,True,False,Cafe_Free_WiFi,0x4D68,622
SENSOR-1234,13,visitor-file6-000313,02:00:00:1E:C0:50,LAPTOP,2,615313,1787278290000,1787278290000,-77,14,Xiaomi,False,True,False,KT_GiGA,0x4715,440
SENSOR-1234,7,visitor-common-000747,02:00:00:0F:45:2A,TABLET,4,500747,1787278290000,1787278290000,-48,29,Cisco,False,True,False,SensorNet,0x42EB,811
SENSOR-1234,6,visitor-file6-001086,02:00:00:1E:C3:55,MOBILE,3,616086,1787278290000,1787278290000,-55,6,LG,False,True,False,Cafe_Free_WiFi,0x4A1A,1213
SENSOR-1234,12,visitor-file6-002392,02:00:00:1E:C8:6F,TABLET,1,617392,1787278290000,1787278290000,-81,23,Apple,False,True,False,KT_GiGA,0x4F34,1082
SENSOR-1234,18,visitor-file6-002418,02:00:00:1E:C8:89,LAPTOP,3,617418,1787278290000,1787278290000,-46,19,TP-Link,False,True,False,Cafe_Free_WiFi,0x4F4E,1108
SENSOR-1234,12,visitor-file6-001432,02:00:00:1E:C4:AF,TABLET,1,616432,1787278290000,1787278290000,-33,22,Apple,False,True,False,Guest,0x4B74,122
SENSOR-1234,9,visitor-file6-002029,02:00:00:1E:C7:04,ROUTER,2,617029,1787278290000,1787278290000,-83,19,Intel,True,True,False,HomeWiFi,0x4DC9,719
SENSOR-1234,4,visitor-file6-000064,02:00:00:1E:BF:57,ROUTER,1,615064,1787278290000,1787278290000,-66,5,Google,True,True,False,Guest,0x461C,191
SENSOR-1234,18,visitor-file6-001878,02:00:00:1E:C6:6D,LAPTOP,3,616878,1787278290000,1787278290000,-50,18,TP-Link,False,True,False,Cafe_Free_WiFi,0x4D32,568
SENSOR-1234,10,visitor-file6-002730,02:00:00:1E:C9:C1,IOT,3,617730,1787278290000,1787278290000,-49,2,Unknown,False,False,False,SensorNet,0x5086,1420
SENSOR-1234,18,visitor-file6-000298,02:00:00:1E:C0:41,LAPTOP,3,615298,1787278290000,1787278290000,-61,29,TP-Link,False,True,False,Guest,0x4706,425
SENSOR-1234,14,visitor-file6-000234,02:00:00:1E:C0:01,ROUTER,3,615234,1787278290000,1787278290000,-54,24,Google,True,True,False,U+Net,0x46C6,361
SENSOR-1234,8,visitor-common-001228,02:00:00:0F:47:0B,LAPTOP,1,501228,1787278290000,1787278290000,-38,29,TP-Link,False,True,False,KT_GiGA,0x44CC,1292
SENSOR-1234,10,visitor-file6-001670,02:00:00:1E:C5:9D,IOT,3,616670,1787278290000,1787278290000,-92,22,Unknown,False,False,False,OfficeNet,0x4C62,360
SENSOR-1234,1,visitor-common-000341,02:00:00:0F:43:94,MOBILE,2,500341,1787278290000,1787278290000,-69,11,Samsung,False,True,False,,0x4155,405
SENSOR-1234,7,visitor-file6-001987,02:00:00:1E:C6:DA,TABLET,4,616987,1787278290000,1787278290000,-39,8,Cisco,False,True,False,KT_GiGA,0x4D9F,677
SENSOR-1234,17,visitor-file6-000517,02:00:00:1E:C1:1C,TABLET,2,615517,1787278290000,1787278290000,-36,7,Cisco,False,True,False,HomeWiFi,0x47E1,644
SENSOR-1234,3,visitor-common-000203,02:00:00:0F:43:0A,LAPTOP,4,500203,1787278290000,1787278290000,-52,24,Xiaomi,False,True,False,SK_WiFi,0x40CB,267
SENSOR-1234,13,visitor-common-000333,02:00:00:0F:43:8C,LAPTOP,2,500333,1787278290000,1787278290000,-59,4,Xiaomi,False,True,False,SensorNet,0x414D,397
SENSOR-1234,18,visitor-file6-002018,02:00:00:1E:C6:F9,LAPTOP,3,617018,1787278290000,1787278290000,-72,10,TP-Link,False,True,False,,0x4DBE,708
SENSOR-1234,17,visitor-file6-002157,02:00:00:1E:C7:84,TABLET,2,617157,1787278290000,1787278290000,-88,28,Cisco,False,True,False,Cafe_Free_WiFi,0x4E49,847
SENSOR-1234,4,visitor-common-000704,02:00:00:0F:44:FF,ROUTER,1,500704,1787278290000,1787278290000,-61,16,Google,True,True,False,OfficeNet,0x42C0,768
SENSOR-1234,7,visitor-file6-002187,02:00:00:1E:C7:A2,TABLET,4,617187,1787278290000,1787278290000,-56,28,Cisco,False,True,False,U+Net,0x4E67,877
SENSOR-1234,9,visitor-file6-000729,02:00:00:1E:C1:F0,ROUTER,2,615729,1787278290000,1787278290000,-62,11,Intel,True,True,False,U+Net,0x48B5,856
SENSOR-1234,14,visitor-common-001034,02:00:00:0F:46:49,ROUTER,3,501034,1787278290000,1787278290000,-86,14,Google,True,True,False,,0x440A,1098
SENSOR-1234,13,visitor-common-001253,02:00:00:0F:47:24,LAPTOP,2,501253,1787278290000,1787278290000,-65,23,Xiaomi,False,True,False,OfficeNet,0x44E5,1317
SENSOR-1234,3,visitor-file6-000223,02:00:00:1E:BF:F6,LAPTOP,4,615223,1787278290000,1787278290000,-43,15,Xiaomi,False,True,False,KT_GiGA,0x46BB,350
SENSOR-1234,15,visitor-common-000695,02:00:00:0F:44:F6,IOT,4,500695,1787278290000,1787278290000,-54,6,Huawei,False,True,False,OfficeNet,0x42B7,759
SENSOR-1234,16,visitor-file6-000956,02:00:00:1E:C2:D3,MOBILE,1,615956,1787278290000,1787278290000,-46,28,LG,False,True,False,,0x4998,1083
SENSOR-1234,20,visitor-file6-002040,02:00:00:1E:C7:0F,IOT,1,617040,1787278290000,1787278290000,-34,1,Unknown,False,False,False,Cafe_Free_WiFi,0x4DD4,730
SENSOR-1234,5,visitor-file6-001825,02:00:00:1E:C6:38,IOT,2,616825,1787278290000,1787278290000,-61,27,Huawei,False,True,False,KT_GiGA,0x4CFD,515
SENSOR-1234,20,visitor-common-000800,02:00:00:0F:45:5F,IOT,1,500800,1787278290000,1787278290000,-39,21,Unknown,False,False,False,,0x4320,864
SENSOR-1234,19,visitor-file6-000419,02:00:00:1E:C0:BA,ROUTER,4,615419,1787278290000,1787278290000,-59,30,Intel,True,True,False,OfficeNet,0x477F,546
SENSOR-1234,20,visitor-common-000300,02:00:00:0F:43:6B,IOT,1,500300,1787278290000,1787278290000,-86,2,Unknown,False,False,False,Cafe_Free_WiFi,0x412C,364
SENSOR-1234,6,visitor-file6-001506,02:00:00:1E:C4:F9,MOBILE,3,616506,1787278290000,1787278290000,-45,6,LG,False,True,False,SensorNet,0x4BBE,196
SENSOR-1234,19,visitor-file6-000539,02:00:00:1E:C1:32,ROUTER,4,615539,1787278290000,1787278290000,-58,29,Intel,True,True,False,SK_WiFi,0x47F7,666
SENSOR-1234,20,visitor-file6-002820,02:00:00:1E:CA:1B,IOT,1,617820,1787278290000,1787278290000,-82,1,Unknown,False,False,False,SensorNet,0x50E0,73
SENSOR-1234,6,visitor-common-000926,02:00:00:0F:45:DD,MOBILE,3,500926,1787278290000,1787278290000,-40,27,LG,False,True,False,,0x439E,990
SENSOR-1234,11,visitor-file6-001151,02:00:00:1E:C3:96,MOBILE,4,616151,1787278290000,1787278290000,-59,13,Samsung,False,True,False,SK_WiFi,0x4A5B,1278
SENSOR-1234,20,visitor-file6-000780,02:00:00:1E:C2:23,IOT,1,615780,1787278290000,1787278290000,-52,1,Unknown,False,False,False,Cafe_Free_WiFi,0x48E8,907
SENSOR-1234,17,visitor-common-000737,02:00:00:0F:45:20,TABLET,2,500737,1787278290000,1787278290000,-37,19,Cisco,False,True,False,,0x42E1,801
SENSOR-1234,8,visitor-file6-002628,02:00:00:1E:C9:5B,LAPTOP,1,617628,1787278290000,1787278290000,-71,18,TP-Link,False,True,False,U+Net,0x5020,1318
SENSOR-1234,8,visitor-common-001008,02:00:00:0F:46:2F,LAPTOP,1,501008,1787278290000,1787278290000,-59,20,TP-Link,False,True,False,SensorNet,0x43F0,1072
SENSOR-1234,14,visitor-file6-002794,02:00:00:1E:CA:01,ROUTER,3,617794,1787278290000,1787278290000,-55,4,Google,True,True,False,HomeWiFi,0x50C6,1484
SENSOR-1234,17,visitor-file6-001757,02:00:00:1E:C5:F4,TABLET,2,616757,1787278290000,1787278290000,-54,17,Cisco,False,True,False,,0x4CB9,447
SENSOR-1234,11,visitor-file6-001631,02:00:00:1E:C5:76,MOBILE,4,616631,1787278290000,1787278290000,-48,11,Samsung,False,True,False,,0x4C3B,321
SENSOR-1234,9,visitor-common-000609,02:00:00:0F:44:A0,ROUTER,2,500609,1787278290000,1787278290000,-93,11,Intel,True,True,False,U+Net,0x4261,673
SENSOR-1234,12,visitor-file6-002172,02:00:00:1E:C7:93,TABLET,1,617172,1787278290000,1787278290000,-45,14,Apple,False,True,False,SensorNet,0x4E58,862
SENSOR-1234,19,visitor-file6-001319,02:00:00:1E:C4:3E,ROUTER,4,616319,1787278290000,1787278290000,-44,29,Intel,True,True,False,OfficeNet,0x4B03,1446
SENSOR-1234,5,visitor-common-000265,02:00:00:0F:43:48,IOT,2,500265,1787278290000,1787278290000,-49,27,Huawei,False,True,False,KT_GiGA,0x4109,329
SENSOR-1234,12,visitor-file6-000232,02:00:00:1E:BF:FF,TABLET,1,615232,1787278290000,1787278290000,-56,24,Apple,False,True,False,KT_GiGA,0x46C4,359
SENSOR-1234,16,visitor-common-000516,02:00:00:0F:44:43,MOBILE,1,500516,1787278290000,1787278290000,-57,7,LG,False,True,False,Cafe_Free_WiFi,0x4204,580
SENSOR-1234,6,visitor-file6-001726,02:00:00:1E:C5:D5,MOBILE,3,616726,1787278290000,1787278290000,-81,18,LG,False,True,False,KT_GiGA,0x4C9A,416
SENSOR-1234,15,visitor-common-001235,02:00:00:0F:47:12,IOT,4,501235,1787278290000,1787278290000,-47,5,Huawei,False,True,False,OfficeNet,0x44D3,1299
SENSOR-1234,3,visitor-file6-001783,02:00:00:1E:C6:0E,LAPTOP,4,616783,1787278290000,1787278290000,-80,14,Xiaomi,False,True,False,Guest,0x4CD3,473
SENSOR-1234,14,visitor-file6-000434,02:00:00:1E:C0:C9,ROUTER,3,615434,1787278290000,1787278290000,-75,16,Google,True,True,False,,0x478E,561
SENSOR-1234,15,visitor-file6-001855,02:00:00:1E:C6:56,IOT,4,616855,1787278290000,1787278290000,-30,25,Huawei,False,True,False,Guest,0x4D1B,545
SENSOR-1234,18,visitor-file6-001418,02:00:00:1E:C4:A1,LAPTOP,3,616418,1787278290000,1787278290000,-79,9,TP-Link,False,True,False,OfficeNet,0x4B66,108
SENSOR-1234,14,visitor-file6-001074,02:00:00:1E:C3:49,ROUTER,3,616074,1787278290000,1787278290000,-43,26,Google,True,True,False,SensorNet,0x4A0E,1201
SENSOR-1234,18,visitor-file6-001838,02:00:00:1E:C6:45,LAPTOP,3,616838,1787278290000,1787278290000,-75,8,TP-Link,False,True,False,,0x4D0A,528
SENSOR-1234,11,visitor-common-000431,02:00:00:0F:43:EE,MOBILE,4,500431,1787278290000,1787278290000,-31,11,Samsung,False,True,False,,0x41AF,495
SENSOR-1234,12,visitor-file6-000212,02:00:00:1E:BF:EB,TABLET,1,615212,1787278290000,1787278290000,-34,2,Apple,False,True,False,OfficeNet,0x46B0,339
SENSOR-1234,17,visitor-file6-002037,02:00:00:1E:C7:0C,TABLET,2,617037,1787278290000,1787278290000,-89,28,Cisco,False,True,False,SensorNet,0x4DD1,727
SENSOR-1234,18,visitor-file6-001738,02:00:00:1E:C5:E1,LAPTOP,3,616738,1787278290000,1787278290000,-36,28,TP-Link,False,True,False,Guest,0x4CA6,428
SENSOR-1234,5,visitor-common-000205,02:00:00:0F:43:0C,IOT,2,500205,1787278290000,1787278290000,-54,27,Huawei,False,True,False,Guest,0x40CD,269
SENSOR-1234,2,visitor-file6-001562,02:00:00:1E:C5:31,TABLET,3,616562,1787278290000,1787278290000,-42,2,Apple,False,True,False,OfficeNet,0x4BF6,252
SENSOR-1234,19,visitor-file6-002159,02:00:00:1E:C7:86,ROUTER,4,617159,1787278290000,1787278290000,-87,31,Intel,True,True,False,SK_WiFi,0x4E4B,849
SENSOR-1234,2,visitor-common-001422,02:00:00:0F:47:CD,TABLET,3,501422,1787278290000,1787278290000,-49,13,Apple,False,True,False,SensorNet,0x458E,1486
SENSOR-1234,2,visitor-common-000562,02:00:00:0F:44:71,TABLET,3,500562,1787278290000,1787278290000,-40,23,Apple,False,True,False,KT_GiGA,0x4232,626
SENSOR-1234,7,visitor-file6-001347,02:00:00:1E:C4:5A,TABLET,4,616347,1787278290000,1787278290000,-69,28,Cisco,False,True,False,Cafe_Free_WiFi,0x4B1F,1474
SENSOR-1234,12,visitor-file6-000172,02:00:00:1E:BF:C3,TABLET,1,615172,1787278290000,1787278290000,-52,24,Apple,False,True,False,Guest,0x4688,299
SENSOR-1234,12,visitor-file6-002232,02:00:00:1E:C7:CF,TABLET,1,617232,1787278290000,1787278290000,-39,14,Apple,False,True,False,U+Net,0x4E94,922
SENSOR-1234,10,visitor-file6-001690,02:00:00:1E:C5:B1,IOT,3,616690,1787278290000,1787278290000,-49,11,Unknown,False,False,False,KT_GiGA,0x4C76,380
SENSOR-1234,5,visitor-common-000325,02:00:00:0F:43:84,IOT,2,500325,1787278290000,1787278290000,-50,26,Huawei,False,True,False,HomeWiFi,0x4145,389
SENSOR-1234,13,visitor-file6-002753,02:00:00:1E:C9:D8,LAPTOP,2,617753,1787278290000,1787278290000,-74,23,Xiaomi,False,True,False,SK_WiFi,0x509D,1443
SENSOR-1234,6,visitor-common-000406,02:00:00:0F:43:D5,MOBILE,3,500406,1787278290000,1787278290000,-70,17,LG,False,True,False,HomeWiFi,0x4196,470
SENSOR-1234,4,visitor-common-001024,02:00:00:0F:46:3F,ROUTER,1,501024,1787278290000,1787278290000,-78,4,Google,True,True,False,Guest,0x4400,1088
SENSOR-1234,17,visitor-common-000297,02:00:00:0F:43:68,TABLET,2,500297,1787278290000,1787278290000,-80,27,Cisco,False,True,False,SensorNet,0x4129,361
SENSOR-1234,19,visitor-file6-000199,02:00:00:1E:BF:DE,ROUTER,4,615199,1787278290000,1787278290000,-85,19,Intel,True,True,False,Guest,0x46A3,326
SENSOR-1234,2,visitor-file6-000742,02:00:00:1E:C1:FD,TABLET,3,615742,1787278290000,1787278290000,-74,23,Apple,False,True,False,HomeWiFi,0x48C2,869
SENSOR-1234,14,visitor-file6-001694,02:00:00:1E:C5:B5,ROUTER,3,616694,1787278290000,1787278290000,-55,15,Google,True,True,False,,0x4C7A,384
SENSOR-1234,16,visitor-common-001096,02:00:00:0F:46:87,MOBILE,1,501096,1787278290000,1787278290000,-91,17,LG,False,True,False,Guest,0x4448,1160
SENSOR-1234,8,visitor-file6-001988,02:00:00:1E:C6:DB,LAPTOP,1,616988,1787278290000,1787278290000,-43,8,TP-Link,False,True,False,SK_WiFi,0x4DA0,678
SENSOR-1234,9,visitor-file6-002709,02:00:00:1E:C9:AC,ROUTER,2,617709,1787278290000,1787278290000,-28,11,Intel,True,True,False,U+Net,0x5071,1399
SENSOR-1234,20,visitor-file6-001100,02:00:00:1E:C3:63,IOT,1,616100,1787278290000,1787278290000,-69,22,Unknown,False,False,False,,0x4A28,1227
SENSOR-1234,1,visitor-file6-000101,02:00:00:1E:BF:7C,MOBILE,2,615101,1787278290000,1787278290000,-42,11,Samsung,False,True,False,,0x4641,228
SENSOR-1234,8,visitor-file6-001028,02:00:00:1E:C3:1B,LAPTOP,1,616028,1787278290000,1787278290000,-54,9,TP-Link,False,True,False,,0x49E0,1155
SENSOR-1234,8,visitor-file6-002308,02:00:00:1E:C8:1B,LAPTOP,1,617308,1787278290000,1787278290000,-53,28,TP-Link,False,True,False,HomeWiFi,0x4EE0,998
SENSOR-1234,13,visitor-file6-002313,02:00:00:1E:C8:20,LAPTOP,2,617313,1787278290000,1787278290000,-60,5,Xiaomi,False,True,False,U+Net,0x4EE5,1003
SENSOR-1234,6,visitor-file6-002926,02:00:00:1E:CA:85,MOBILE,3,617926,1787278290000,1787278290000,-62,17,LG,False,True,False,Guest,0x514A,179
SENSOR-1234,7,visitor-file6-000827,02:00:00:1E:C2:52,TABLET,4,615827,1787278290000,1787278290000,-36,19,Cisco,False,True,False,SK_WiFi,0x4917,954
SENSOR-1234,3,visitor-file6-002023,02:00:00:1E:C6:FE,LAPTOP,4,617023,1787278290000,1787278290000,-77,15,Xiaomi,False,True,False,KT_GiGA,0x4DC3,713
SENSOR-1234,16,visitor-file6-001216,02:00:00:1E:C3:D7,MOBILE,1,616216,1787278290000,1787278290000,-61,17,LG,False,True,True,Guest,0x4A9C,1343
SENSOR-1234,5,visitor-file6-002505,02:00:00:1E:C8:E0,IOT,2,617505,1787278290000,1787278290000,-69,15,Huawei,False,True,False,SensorNet,0x4FA5,1195
SENSOR-1234,15,visitor-common-000955,02:00:00:0F:45:FA,IOT,4,500955,1787278290000,1787278290000,-69,27,Huawei,False,True,False,HomeWiFi,0x43BB,1019
SENSOR-1234,3,visitor-common-000063,02:00:00:0F:42:7E,LAPTOP,4,500063,1787278290000,1787278290000,-31,4,Xiaomi,False,True,False,SensorNet,0x403F,127
SENSOR-1234,13,visitor-file6-000073,02:00:00:1E:BF:60,LAPTOP,2,615073,1787278290000,1787278290000,-76,15,Xiaomi,False,True,False,Guest,0x4625,200
SENSOR-1234,5,visitor-common-000385,02:00:00:0F:43:C0,IOT,2,500385,1787278290000,1787278290000,-47,26,Huawei,False,True,False,Guest,0x4181,449
SENSOR-1234,10,visitor-common-000690,02:00:00:0F:44:F1,IOT,3,500690,1787278290000,1787278290000,-47,1,Unknown,False,False,False,U+Net,0x42B2,754
SENSOR-1234,13,visitor-file6-000173,02:00:00:1E:BF:C4,LAPTOP,2,615173,1787278290000,1787278290000,-55,23,Xiaomi,False,True,False,,0x4689,300
SENSOR-1234,1,visitor-common-000041,02:00:00:0F:42:68,MOBILE,2,500041,1787278290000,1787278290000,-73,11,Samsung,False,True,False,SK_WiFi,0x4029,105
SENSOR-1234,19,visitor-file6-000819,02:00:00:1E:C2:4A,ROUTER,4,615819,1787278290000,1787278290000,-31,11,Intel,True,True,False,U+Net,0x490F,946
SENSOR-1234,5,visitor-common-000685,02:00:00:0F:44:EC,IOT,2,500685,1787278290000,1787278290000,-43,25,Huawei,False,True,False,HomeWiFi,0x42AD,749
