sensorId,regionId,visitorId,deviceId,deviceType,populationType,globalId,firstTimeSeen,lastTimeSeen,rssi,nEvents,manufacturer,manufacturerRouter,manufacturerGlobal,excluded,ssid,frameControlHex,length
SENSOR-1234,12,visitor-common-001172,02:00:00:0F:46:D3,TABLET,1,501172,1787278140000,1787278140000,-44,4,Apple,False,True,False,OfficeNet,0x4494,1236
SENSOR-1234,15,visitor-common-000855,02:00:00:0F:45:96,IOT,4,500855,1787278140000,1787278140000,-32,17,Huawei,False,True,False,SensorNet,0x4357,919
SENSOR-1234,19,visitor-common-001179,02:00:00:0F:46:DA,ROUTER,4,501179,1787278140000,1787278140000,-49,10,Intel,True,True,False,SensorNet,0x449B,1243
SENSOR-1234,14,visitor-file1-002994,02:00:00:1E:90:31,ROUTER,3,602994,1787278140000,1787278140000,-69,24,Google,True,True,False,Cafe_Free_WiFi,0x518E,247
SENSOR-1234,1,visitor-common-000801,02:00:00:0F:45:60,MOBILE,2,500801,1787278140000,1787278140000,-35,23,Samsung,False,True,False,SensorNet,0x4321,865
SENSOR-1234,6,visitor-file1-001126,02:00:00:1E:88:E5,MOBILE,3,601126,1787278140000,1787278140000,-36,18,LG,False,True,False,Guest,0x4A42,1253
SENSOR-1234,14,visitor-common-000354,02:00:00:0F:43:A1,ROUTER,3,500354,1787278140000,1787278140000,-76,26,Google,True,True,False,Cafe_Free_WiFi,0x4162,418
SENSOR-1234,14,visitor-file1-002414,02:00:00:1E:8D:ED,ROUTER,3,602414,1787278140000,1787278140000,-42,16,Google,True,True,False,,0x4F4A,1104
SENSOR-1234,4,visitor-file1-000104,02:00:00:1E:84:E7,ROUTER,1,600104,1787278140000,1787278140000,-50,16,Google,True,True,False,OfficeNet,0x4644,231
SENSOR-1234,8,visitor-common-000148,02:00:00:0F:42:D3,LAPTOP,1,500148,1787278140000,1787278140000,-59,28,TP-Link,False,True,False,KT_GiGA,0x4094,212
SENSOR-1234,4,visitor-file1-001964,02:00:00:1E:8C:2B,ROUTER,1,601964,1787278140000,1787278140000,-78,16,Google,True,True,False,,0x4D88,654
SENSOR-1234,11,visitor-file1-001991,02:00:00:1E:8C:46,MOBILE,4,601991,1787278140000,1787278140000,-45,12,Samsung,False,True,False,,0x4DA3,681
SENSOR-1234,7,visitor-common-000547,02:00:00:0F:44:62,TABLET,4,500547,1787278140000,1787278140000,-91,7,Cisco,False,True,False,Guest,0x4223,611
SENSOR-1234,1,visitor-common-000761,02:00:00:0F:45:38,MOBILE,2,500761,1787278140000,1787278140000,-61,11,Samsung,False,True,False,SK_WiFi,0x42F9,825
SENSOR-1234,18,visitor-common-000978,02:00:00:0F:46:11,LAPTOP,3,500978,1787278140000,1787278140000,-32,18,TP-Link,False,True,False,U+Net,0x43D2,1042
SENSOR-1234,17,visitor-common-001037,02:00:00:0F:46:4C,TABLET,2,501037,1787278140000,1787278140000,-29,17,Cisco,False,True,False,OfficeNet,0x440D,1101
SENSOR-1234,20,visitor-common-001120,02:00:00:0F:46:9F,IOT,1,501120,1787278140000,1787278140000,-53,10,Unknown,False,False,False,KT_GiGA,0x4460,1184
SENSOR-1234,8,visitor-common-000408,02:00:00:0F:43:D7,LAPTOP,1,500408,1787278140000,1787278140000,-73,18,TP-Link,False,True,False,Cafe_Free_WiFi,0x4198,472
SENSOR-1234,3,visitor-file1-001503,02:00:00:1E:8A:5E,LAPTOP,4,601503,1787278140000,1787278140000,-42,4,Xiaomi,False,True,False,U+Net,0x4BBB,193
SENSOR-1234,9,visitor-common-000529,02:00:00:0F:44:50,ROUTER,2,500529,1787278140000,1787278140000,-70,20,Intel,True,True,False,Guest,0x4211,593
SENSOR-1234,15,visitor-common-001355,02:00:00:0F:47:8A,IOT,4,501355,1787278140000,1787278140000,-42,7,Huawei,False,True,False,SK_WiFi,0x454B,1419
SENSOR-1234,11,visitor-common-000511,02:00:00:0F:44:3E,MOBILE,4,500511,1787278140000,1787278140000,-56,2,Samsung,False,True,False,Guest,0x41FF,575
SENSOR-1234,14,visitor-file1-001174,02:00:00:1E:89:15,ROUTER,3,601174,1787278140000,1787278140000,-82,4,Google,True,True,False,HomeWiFi,0x4A72,1301
SENSOR-1234,14,visitor-file1-002634,02:00:00:1E:8E:C9,ROUTER,3,602634,1787278140000,1787278140000,-74,26,Google,True,True,False,Cafe_Free_WiFi,0x5026,1324
SENSOR-1234,14,visitor-file1-000474,02:00:00:1E:86:59,ROUTER,3,600474,1787278140000,1787278140000,-49,25,Google,True,True,False,Cafe_Free_WiFi,0x47B6,601
SENSOR-1234,13,visitor-file1-001213,02:00:00:1E:89:3C,LAPTOP,2,601213,1787278140000,1787278140000,-56,13,Xiaomi,False,True,False,KT_GiGA,0x4A99,1340
SENSOR-1234,11,visitor-file1-001031,02:00:00:1E:88:86,MOBILE,4,601031,1787278140000,1787278140000,-62,12,Samsung,False,True,False,OfficeNet,0x49E3,1158
SENSOR-1234,9,visitor-file1-000089,02:00:00:1E:84:D8,ROUTER,2,600089,1787278140000,1787278140000,-36,30,Intel,True,True,False,SK_WiFi,0x4635,216
SENSOR-1234,15,visitor-file1-002435,02:00:00:1E:8E:02,IOT,4,602435,1787278140000,1787278140000,-60,6,Huawei,False,True,False,OfficeNet,0x4F5F,1125
SENSOR-1234,20,visitor-file1-001280,02:00:00:1E:89:7F,IOT,1,601280,1787278140000,1787278140000,-66,21,Unknown,False,False,False,,0x4ADC,1407
SENSOR-1234,15,visitor-file1-002495,02:00:00:1E:8E:3E,IOT,4,602495,1787278140000,1787278140000,-58,5,Huawei,False,True,False,,0x4F9B,1185
SENSOR-1234,12,visitor-common-000052,02:00:00:0F:42:73,TABLET,1,500052,1787278140000,1787278140000,-84,23,Apple,False,True,False,Guest,0x4034,116
SENSOR-1234,12,visitor-file1-000452,02:00:00:1E:86:43,TABLET,1,600452,1787278140000,1787278140000,-31,4,Apple,False,True,False,,0x47A0,579
SENSOR-1234,18,visitor-file1-001018,02:00:00:1E:88:79,LAPTOP,3,601018,1787278140000,1787278140000,-44,28,TP-Link,False,True,False,Guest,0x49D6,1145
SENSOR-1234,14,visitor-file1-002374,02:00:00:1E:8D:C5,ROUTER,3,602374,1787278140000,1787278140000,-59,6,Google,True,True,False,KT_GiGA,0x4F22,1064
SENSOR-1234,19,visitor-file1-000759,02:00:00:1E:87:76,ROUTER,4,600759,1787278140000,1787278140000,-33,9,Intel,True,True,False,SensorNet,0x48D3,886
SENSOR-1234,8,visitor-common-000448,02:00:00:0F:43:FF,LAPTOP,1,500448,1787278140000,1787278140000,-51,29,TP-Link,False,True,False,Guest,0x41C0,512
SENSOR-1234,17,visitor-file1-000937,02:00:00:1E:88:28,TABLET,2,600937,1787278140000,1787278140000,-89,9,Cisco,False,True,False,Guest,0x4985,1064
SENSOR-1234,1,visitor-file1-000241,02:00:00:1E:85:70,MOBILE,2,600241,1787278140000,1787278140000,-61,3,Samsung,False,True,False,KT_GiGA,0x46CD,368
SENSOR-1234,13,visitor-file1-001653,02:00:00:1E:8A:F4,LAPTOP,2,601653,1787278140000,1787278140000,-71,5,Xiaomi,False,True,False,Cafe_Free_WiFi,0x4C51,343
SENSOR-1234,18,visitor-common-000038,02:00:00:0F:42:65,LAPTOP,3,500038,1787278140000,1787278140000,-67,10,TP-Link,False,True,False,OfficeNet,0x4026,102
SENSOR-1234,14,visitor-file1-002494,02:00:00:1E:8E:3D,ROUTER,3,602494,1787278140000,1787278140000,-59,4,Google,True,True,False,Guest,0x4F9A,1184
SENSOR-1234,17,visitor-file1-000097,02:00:00:1E:84:E0,TABLET,2,600097,1787278140000,1787278140000,-39,8,Cisco,False,True,False,KT_GiGA,0x463D,224
SENSOR-1234,2,visitor-file1-000622,02:00:00:1E:86:ED,TABLET,3,600622,1787278140000,1787278140000,-77,24,Apple,False,True,False,Guest,0x484A,749
SENSOR-1234,16,visitor-common-000156,02:00:00:0F:42:DB,MOBILE,1,500156,1787278140000,1787278140000,-62,8,LG,False,True,False,Cafe_Free_WiFi,0x409C,220
SENSOR-1234,9,visitor-file1-002909,02:00:00:1E:8F:DC,ROUTER,2,602909,1787278140000,1787278140000,-44,29,Intel,True,True,False,,0x5139,162
SENSOR-1234,10,visitor-file1-000250,02:00:00:1E:85:79,IOT,3,600250,1787278140000,1787278140000,-72,10,Unknown,False,False,False,KT_GiGA,0x46D6,377
SENSOR-1234,2,visitor-file1-000322,02:00:00:1E:85:C1,TABLET,3,600322,1787278140000,1787278140000,-86,22,Apple,False,True,False,KT_GiGA,0x471E,449
SENSOR-1234,13,visitor-common-001373,02:00:00:0F:47:9C,LAPTOP,2,501373,1787278140000,1787278140000,-64,24,Xiaomi,False,True,False,SK_WiFi,0x455D,1437
SENSOR-1234,19,visitor-common-000799,02:00:00:0F:45:5E,ROUTER,4,500799,1787278140000,1787278140000,-35,19,Intel,True,True,False,Guest,0x431F,863
SENSOR-1234,9,visitor-common-001269,02:00:00:0F:47:34,ROUTER,2,501269,1787278140000,1787278140000,-80,10,Intel,True,True,False,SensorNet,0x44F5,1333
SENSOR-1234,11,visitor-common-001371,02:00:00:0F:47:9A,MOBILE,4,501371,1787278140000,1787278140000,-56,23,Samsung,False,True,False,Cafe_Free_WiFi,0x455B,1435
SENSOR-1234,6,visitor-file1-002846,02:00:00:1E:8F:9D,MOBILE,3,602846,1787278140000,1787278140000,-42,28,LG,False,True,False,,0x50FA,99
SENSOR-1234,15,visitor-file1-001495,02:00:00:1E:8A:56,IOT,4,601495,1787278140000,1787278140000,-33,25,Huawei,False,True,False,Guest,0x4BB3,185
SENSOR-1234,7,visitor-file1-000407,02:00:00:1E:86:16,TABLET,4,600407,1787278140000,1787278140000,-43,17,Cisco,False,True,False,,0x4773,534
SENSOR-1234,15,visitor-common-000895,02:00:00:0F:45:BE,IOT,4,500895,1787278140000,1787278140000,-69,25,Huawei,False,True,False,KT_GiGA,0x437F,959
SENSOR-1234,8,visitor-file1-002508,02:00:00:1E:8E:4B,LAPTOP,1,602508,1787278140000,1787278140000,-70,19,TP-Link,False,True,False,Cafe_Free_WiFi,0x4FA8,1198
SENSOR-1234,18,visitor-common-001218,02:00:00:0F:47:01,LAPTOP,3,501218,1787278140000,1787278140000,-91,18,TP-Link,False,True,False,Cafe_Free_WiFi,0x44C2,1282
SENSOR-1234,14,visitor-common-000134,02:00:00:0F:42:C5,ROUTER,3,500134,1787278140000,1787278140000,-44,16,Google,True,True,False,,0x4086,198
SENSOR-1234,20,visitor-file1-001680,02:00:00:1E:8B:0F,IOT,1,601680,1787278140000,1787278140000,-40,1,Unknown,False,False,False,Cafe_Free_WiFi,0x4C6C,370
SENSOR-1234,20,visitor-file1-002860,02:00:00:1E:8F:AB,IOT,1,602860,1787278140000,1787278140000,-57,11,Unknown,False,False,False,KT_GiGA,0x5108,113
SENSOR-1234,6,visitor-common-001006,02:00:00:0F:46:2D,MOBILE,3,501006,1787278140000,1787278140000,-61,18,LG,False,True,False,Guest,0x43EE,1070
SENSOR-1234,17,visitor-file1-002397,02:00:00:1E:8D:DC,TABLET,2,602397,1787278140000,1787278140000,-83,27,Cisco,False,True,False,SensorNet,0x4F39,1087
SENSOR-1234,4,visitor-file1-001904,02:00:00:1E:8B:EF,ROUTER,1,601904,1787278140000,1787278140000,-82,15,Google,True,True,False,OfficeNet,0x4D4C,594
SENSOR-1234,5,visitor-common-000385,02:00:00:0F:43:C0,IOT,2,500385,1787278140000,1787278140000,-46,26,Huawei,False,True,False,Guest,0x4181,449
SENSOR-1234,20,visitor-file1-000320,02:00:00:1E:85:BF,IOT,1,600320,1787278140000,1787278140000,-78,22,Unknown,False,False,False,OfficeNet,0x471C,447
SENSOR-1234,3,visitor-common-000223,02:00:00:0F:43:1E,LAPTOP,4,500223,1787278140000,1787278140000,-71,13,Xiaomi,False,True,False,Guest,0x40DF,287
SENSOR-1234,18,visitor-common-001038,02:00:00:0F:46:4D,LAPTOP,3,501038,1787278140000,1787278140000,-30,18,TP-Link,False,True,False,Cafe_Free_WiFi,0x440E,1102
SENSOR-1234,19,visitor-common-001139,02:00:00:0F:46:B2,ROUTER,4,501139,1787278140000,1787278140000,-71,30,Intel,True,True,False,SK_WiFi,0x4473,1203
SENSOR-1234,10,visitor-file1-002890,02:00:00:1E:8F:C9,IOT,3,602890,1787278140000,1787278140000,-91,12,Unknown,False,False,False,Guest,0x5126,143
SENSOR-1234,18,visitor-file1-002178,02:00:00:1E:8D:01,LAPTOP,3,602178,1787278140000,1787278140000,-47,19,TP-Link,False,True,False,U+Net,0x4E5E,868
SENSOR-1234,2,visitor-file1-001682,02:00:00:1E:8B:11,TABLET,3,601682,1787278140000,1787278140000,-42,2,Apple,False,True,False,SK_WiFi,0x4C6E,372
SENSOR-1234,10,visitor-file1-002430,02:00:00:1E:8D:FD,IOT,3,602430,1787278140000,1787278140000,-58,1,Unknown,False,False,False,U+Net,0x4F5A,1120
SENSOR-1234,16,visitor-common-001176,02:00:00:0F:46:D7,MOBILE,1,501176,1787278140000,1787278140000,-50,6,LG,False,True,False,U+Net,0x4498,1240
SENSOR-1234,20,visitor-file1-000340,02:00:00:1E:85:D3,IOT,1,600340,1787278140000,1787278140000,-43,12,Unknown,False,False,False,KT_GiGA,0x4730,467
SENSOR-1234,15,visitor-file1-001435,02:00:00:1E:8A:1A,IOT,4,601435,1787278140000,1787278140000,-35,26,Huawei,False,True,False,HomeWiFi,0x4B77,125
SENSOR-1234,10,visitor-file1-002050,02:00:00:1E:8C:81,IOT,3,602050,1787278140000,1787278140000,-42,11,Unknown,False,False,False,KT_GiGA,0x4DDE,740
SENSOR-1234,17,visitor-common-001397,02:00:00:0F:47:B4,TABLET,2,501397,1787278140000,1787278140000,-87,18,Cisco,False,True,False,OfficeNet,0x4575,1461
SENSOR-1234,12,visitor-file1-000072,02:00:00:1E:84:C7,TABLET,1,600072,1787278140000,1787278140000,-75,14,Apple,False,True,False,U+Net,0x4624,199
SENSOR-1234,7,visitor-file1-001087,02:00:00:1E:88:BE,TABLET,4,601087,1787278140000,1787278140000,-52,8,Cisco,False,True,False,KT_GiGA,0x4A1B,1214
SENSOR-1234,11,visitor-file1-001331,02:00:00:1E:89:B2,MOBILE,4,601331,1787278140000,1787278140000,-56,11,Samsung,False,True,False,SK_WiFi,0x4B0F,1458
SENSOR-1234,16,visitor-file1-001416,02:00:00:1E:8A:07,MOBILE,1,601416,1787278140000,1787278140000,-80,7,LG,False,True,False,SensorNet,0x4B64,106
SENSOR-1234,11,visitor-common-001331,02:00:00:0F:47:72,MOBILE,4,501331,1787278140000,1787278140000,-80,13,Samsung,False,True,False,,0x4533,1395
SENSOR-1234,2,visitor-common-001282,02:00:00:0F:47:41,TABLET,3,501282,1787278140000,1787278140000,-34,23,Apple,False,True,False,KT_GiGA,0x4502,1346
SENSOR-1234,20,visitor-common-000420,02:00:00:0F:43:E3,IOT,1,500420,1787278140000,1787278140000,-85,1,Unknown,False,False,False,U+Net,0x41A4,484
SENSOR-1234,16,visitor-file1-001936,02:00:00:1E:8C:0F,MOBILE,1,601936,1787278140000,1787278140000,-47,17,LG,False,True,False,Guest,0x4D6C,626
SENSOR-1234,15,visitor-file1-000135,02:00:00:1E:85:06,IOT,4,600135,1787278140000,1787278140000,-81,16,Huawei,False,True,False,U+Net,0x4663,262
SENSOR-1234,11,visitor-common-000691,02:00:00:0F:44:F2,MOBILE,4,500691,1787278140000,1787278140000,-49,2,Samsung,False,True,False,Guest,0x42B3,755
SENSOR-1234,15,visitor-file1-001175,02:00:00:1E:89:16,IOT,4,601175,1787278140000,1787278140000,-81,7,Huawei,False,True,False,OfficeNet,0x4A73,1302
SENSOR-1234,2,visitor-file1-002982,02:00:00:1E:90:25,TABLET,3,602982,1787278140000,1787278140000,-61,12,Apple,False,True,False,SensorNet,0x5182,235
SENSOR-1234,20,visitor-common-000220,02:00:00:0F:43:1B,IOT,1,500220,1787278140000,1787278140000,-64,12,Unknown,False,False,False,KT_GiGA,0x40DC,284
SENSOR-1234,11,visitor-file1-000111,02:00:00:1E:84:EE,MOBILE,4,600111,1787278140000,1787278140000,-58,22,Samsung,False,True,False,SensorNet,0x464B,238
SENSOR-1234,3,visitor-common-000123,02:00:00:0F:42:BA,LAPTOP,4,500123,1787278140000,1787278140000,-29,4,Xiaomi,False,True,False,U+Net,0x407B,187
SENSOR-1234,5,visitor-file1-001685,02:00:00:1E:8B:14,IOT,2,601685,1787278140000,1787278140000,-45,7,Huawei,False,True,False,,0x4C71,375
SENSOR-1234,13,visitor-file1-000653,02:00:00:1E:87:0C,LAPTOP,2,600653,1787278140000,1787278140000,-46,25,Xiaomi,False,True,False,OfficeNet,0x4869,780
SENSOR-1234,15,visitor-common-000795,02:00:00:0F:45:5A,IOT,4,500795,1787278140000,1787278140000,-34,17,Huawei,False,True,False,Cafe_Free_WiFi,0x431B,859
SENSOR-1234,1,visitor-file1-001721,02:00:00:1E:8B:38,MOBILE,2,601721,1787278140000,1787278140000,-81,12,Samsung,False,True,False,,0x4C95,411
SENSOR-1234,3,visitor-file1-000783,02:00:00:1E:87:8E,LAPTOP,4,600783,1787278140000,1787278140000,-54,3,Xiaomi,False,True,False,U+Net,0x48EB,910
SENSOR-1234,4,visitor-file1-001764,02:00:00:1E:8B:63,ROUTER,1,601764,1787278140000,1787278140000,-58,26,Google,True,True,False,U+Net,0x4CC0,454
SENSOR-1234,14,visitor-file1-001194,02:00:00:1E:89:29,ROUTER,3,601194,1787278140000,1787278140000,-41,26,Google,True,True,False,Cafe_Free_WiFi,0x4A86,1321
SENSOR-1234,8,visitor-file1-001148,02:00:00:1E:88:FB,LAPTOP,1,601148,1787278140000,1787278140000,-57,9,TP-Link,False,True,False,OfficeNet,0x4A58,1275
SENSOR-1234,12,visitor-file1-002392,02:00:00:1E:8D:D7,TABLET,1,602392,1787278140000,1787278140000,-82,23,Apple,False,True,False,KT_GiGA,0x4F34,1082
SENSOR-1234,5,visitor-file1-002425,02:00:00:1E:8D:F8,IOT,2,602425,1787278140000,1787278140000,-49,25,Huawei,False,True,False,HomeWiFi,0x4F55,1115
SENSOR-1234,17,visitor-file1-002277,02:00:00:1E:8D:64,TABLET,2,602277,1787278140000,1787278140000,-88,28,Cisco,False,True,False,U+Net,0x4EC1,967
SENSOR-1234,5,visitor-file1-002845,02:00:00:1E:8F:9C,IOT,2,602845,1787278140000,1787278140000,-47,26,Huawei,False,True,False,Guest,0x50F9,98
SENSOR-1234,6,visitor-file1-000486,02:00:00:1E:86:65,MOBILE,3,600486,1787278140000,1787278140000,-65,8,LG,False,True,False,U+Net,0x47C2,613
SENSOR-1234,19,visitor-common-000539,02:00:00:0F:44:5A,ROUTER,4,500539,1787278140000,1787278140000,-78,31,Intel,True,True,False,,0x421B,603
SENSOR-1234,14,visitor-file1-000494,02:00:00:1E:86:6D,ROUTER,3,600494,1787278140000,1787278140000,-69,15,Google,True,True,False,SK_WiFi,0x47CA,621
SENSOR-1234,1,visitor-file1-002801,02:00:00:1E:8F:70,MOBILE,2,602801,1787278140000,1787278140000,-64,13,Samsung,False,True,False,,0x50CD,1491
SENSOR-1234,17,visitor-file1-001677,02:00:00:1E:8B:0C,TABLET,2,601677,1787278140000,1787278140000,-32,29,Cisco,False,True,False,SensorNet,0x4C69,367
SENSOR-1234,17,visitor-file1-002837,02:00:00:1E:8F:94,TABLET,2,602837,1787278140000,1787278140000,-33,18,Cisco,False,True,False,,0x50F1,90
SENSOR-1234,11,visitor-common-001031,02:00:00:0F:46:46,MOBILE,4,501031,1787278140000,1787278140000,-87,13,Samsung,False,True,False,SK_WiFi,0x4407,1095
SENSOR-1234,18,visitor-file1-000118,02:00:00:1E:84:F5,LAPTOP,3,600118,1787278140000,1787278140000,-63,29,TP-Link,False,True,False,Guest,0x4652,245
SENSOR-1234,8,visitor-file1-000768,02:00:00:1E:87:7F,LAPTOP,1,600768,1787278140000,1787278140000,-44,20,TP-Link,False,True,False,SensorNet,0x48DC,895
SENSOR-1234,2,visitor-common-000202,02:00:00:0F:43:09,TABLET,3,500202,1787278140000,1787278140000,-51,24,Apple,False,True,False,KT_GiGA,0x40CA,266
